0.0,1.0,0.999992759182942,0.5103968824176007,1.0,1.0,0.6429553184445148,1.0,1.0,0.0,1.0,0.9999927591829421,0.5103968824176008,1.0,1.0,0.6429553184445149,1.0,1.0,0.0,1.0,0.999992759182942,0.5103968824176008,1.0,1.0,0.6429553184445148,1.0,1.0,0.0,1.0,0.999992759182942,0.5103968824176007,1.0,1.0,0.6429553184445148,1.0,1.0
0.0,1.0,0.9988468643460972,0.6041257971428864,0.9999999995963008,0.9999992114579507,0.5473483381737505,1.0,1.0,0.0,1.0,0.998846864346097,0.6041257971428863,0.9999999995963008,0.9999992114579508,0.5473483381737504,1.0,1.0,0.0,1.0,0.998846864346097,0.6041257971428864,0.9999999995963007,0.9999992114579508,0.5473483381737504,1.0,1.0,0.0,1.0,0.9988468643460972,0.6041257971428864,0.9999999995963008,0.9999992114579509,0.5473483381737504,1.0,1.0
1.0,1.0,0.9853374392751444,0.8517770332387401,0.999936348834976,0.8591538874313582,0.8421253441892861,0.9999999999999996,1.0,1.0,1.0,0.9853374392751445,0.8517770332387401,0.9999363488349758,0.8591538874313583,0.8421253441892861,0.9999999999999997,1.0,1.0,1.0,0.9853374392751445,0.8517770332387401,0.9999363488349761,0.8591538874313583,0.8421253441892861,0.9999999999999997,1.0,1.0,1.0,0.9853374392751444,0.8517770332387401,0.999936348834976,0.8591538874313582,0.8421253441892862,0.9999999999999997,1.0
1.0,1.0,0.971216376080898,0.9193461543028055,0.999278775225675,0.9979859794656076,0.9327992379823368,0.999999999814972,1.0,1.0,1.0,0.971216376080898,0.9193461543028054,0.999278775225675,0.9979859794656076,0.9327992379823367,0.999999999814972,1.0,1.0,1.0,0.971216376080898,0.9193461543028055,0.999278775225675,0.9979859794656077,0.9327992379823367,0.9999999998149719,1.0,1.0,1.0,0.971216376080898,0.9193461543028055,0.9992787752256751,0.9979859794656077,0.9327992379823367,0.9999999998149719,1.0
1.0,1.0,0.9774905111982293,0.8963982825470832,0.999692945658436,0.9898616377310555,0.9043535900602991,0.9999999999987949,1.0,1.0,1.0,0.9774905111982293,0.8963982825470834,0.999692945658436,0.9898616377310556,0.904353590060299,0.999999999998795,1.0,1.0,1.0,0.9774905111982292,0.8963982825470832,0.999692945658436,0.9898616377310556,0.904353590060299,0.9999999999987949,1.0,1.0,1.0,0.9774905111982293,0.8963982825470834,0.999692945658436,0.9898616377310556,0.9043535900602991,0.9999999999987949,1.0
1.0,1.0,0.9878990620937756,0.8306050535015184,0.9999696812160316,0.6421495999695274,0.810210785466674,1.0,1.0,1.0,1.0,0.9878990620937756,0.8306050535015183,0.9999696812160318,0.6421495999695274,0.8102107854666742,1.0,1.0,1.0,1.0,0.9878990620937755,0.8306050535015183,0.9999696812160317,0.6421495999695274,0.810210785466674,1.0,1.0,1.0,1.0,0.9878990620937756,0.8306050535015183,0.9999696812160317,0.6421495999695274,0.8102107854666741,1.0,1.0
1.0,1.0,0.9919602402458969,0.78481267434102,0.9999942306643547,0.8800903530273358,0.7378610987826975,1.0,1.0,1.0,1.0,0.9919602402458969,0.78481267434102,0.9999942306643548,0.8800903530273357,0.7378610987826976,1.0,1.0,1.0,1.0,0.991960240245897,0.7848126743410201,0.9999942306643548,0.8800903530273358,0.7378610987826975,1.0,1.0,1.0,1.0,0.991960240245897,0.7848126743410201,0.9999942306643548,0.8800903530273358,0.7378610987826975,1.0,1.0
1.0,1.0,0.988989333596967,0.8200611500328989,0.999979127705458,0.5034017886822149,0.7938924873193289,1.0,1.0,1.0,1.0,0.9889893335969668,0.8200611500328989,0.999979127705458,0.503401788682215,0.7938924873193288,1.0,1.0,1.0,1.0,0.9889893335969668,0.8200611500328989,0.9999791277054582,0.503401788682215,0.7938924873193288,1.0,1.0,1.0,1.0,0.988989333596967,0.820061150032899,0.999979127705458,0.5034017886822149,0.7938924873193289,1.0,1.0
1.0,1.0,0.9748419154583081,0.9070734701213728,0.9995462078497734,0.9950951126719231,0.9179394776034534,0.9999999999886908,1.0,1.0,1.0,0.9748419154583081,0.9070734701213728,0.9995462078497734,0.9950951126719232,0.9179394776034535,0.9999999999886908,1.0,1.0,1.0,0.9748419154583081,0.9070734701213728,0.9995462078497734,0.9950951126719231,0.9179394776034534,0.9999999999886908,1.0,1.0,1.0,0.9748419154583081,0.907073470121373,0.9995462078497734,0.9950951126719232,0.9179394776034535,0.9999999999886908,1.0
1.0,1.0,0.9367617163911377,0.9734704636906797,0.9910827762206235,0.9999914432635277,0.9858602516797991,0.0,1.0,1.0,1.0,0.9367617163911378,0.9734704636906798,0.9910827762206235,0.9999914432635277,0.9858602516797991,0.0,1.0,1.0,1.0,0.9367617163911378,0.9734704636906796,0.9910827762206234,0.9999914432635276,0.9858602516797991,0.0,1.0,1.0,1.0,0.9367617163911378,0.9734704636906797,0.9910827762206235,0.9999914432635276,0.9858602516797992,0.0,1.0
